id,img,label,text,split
94351,img/94351.png,1,hmmm minyoda i am beat women i must,train
27489,img/27489.png,1,how do we destroy the patriarchy? it's simple. we eat it,train
81394,img/81394.png,0,"""i went to walmart and picked up a new sandwich maker.""",train
59467,img/59467.png,1,"new for 2015 peel and stick eye-slit stickers to make your garbage & trash sharia compliant in compliance with sharia law, you can now turn all your garbage into muslim trash!",train
71906,img/71906.png,0,when you feel beautiful no matter what the haters say,train
81265,img/81265.png,0,you'd be angry too if you found out they cancelled your favorite show,train
67384,img/67384.png,1,what's hillary's favorite pizza? little seizures,train
21086,img/21086.png,1,when the muslim kid you bullied starts counting backwards,train
40153,img/40153.png,1,"""okay class bring out your calculators"" mohammed:",train
31025,img/31025.png,0,i refuse to debate gun control with folks who eat soap and are confused on which pisser to use,train
68042,img/68042.png,0,i think i almost got my dishwasher working,train
70549,img/70549.png,0,the old lady shows arthur what she used to do during the war,train
48612,img/48612.png,0,that's where the new skyscraper is going to come up,train
5183,img/05183.png,0,when you run out of bras and have to hold the girls up on your own,train
27430,img/27430.png,0,both men and women sacrificed in different ways but it was all to protect their comfortable home,train
13859,img/13859.png,0,the fuck did you just say?,train
68379,img/68379.png,1,i can put up with muslims killing canadians but i absolutely will not tolerate canadians criticizing muslims,train
25037,img/25037.png,0,"i am 73 years old. who's going to ask how i do it??,,,",train
16380,img/16380.png,0,felling cute might fuck a goat later. idk,train
25861,img/25861.png,0,how to get out of a gym contract,train
59478,img/59478.png,1,his grandparents died in the holocaust so we gonna put an oven in the trunk,train
71249,img/71249.png,0,islamic warrior's funeral in palestine,train
12673,img/12673.png,0,how it feels being a military spouse over 30,train
74235,img/74235.png,0,chloroform puts the sensual back into non-consensual,train
63275,img/63275.png,0,what do you mean happy columbus day?,train
17830,img/17830.png,0,exfoliating with the tears of my haters,train
48625,img/48625.png,0,reaction to a home invasion non gun owner: we're gunna die!!! gun owner: i'm your huckleberry,train
93216,img/93216.png,0,when you have flashbacks from wwii,train
19256,img/19256.png,1,"as muslims, our quran orders us to immigrate to other countries, replace their governments with sharia law, orders the murder of christians, jews and all gay people, while embracing slavery and pedophilia. thanks democrats for making it so easy for us!",train
43201,img/43201.png,1,i didn't choose the tranny life the tranny life choose me,train
38127,img/38127.png,0,how the co looks when he tells the crew were not getting mail on the next ras,train
53962,img/53962.png,0,i support americans even though some of them are really hating on me right now,train
76213,img/76213.png,0,dark humor is like him '' it never gets old,train
28317,img/28317.png,0,tries to send killers to kill dante in dantes inferno,train
3251,img/03251.png,0,it is disgusting to laugh at gender dysphoria,train
9132,img/09132.png,0,based in america,train
54973,img/54973.png,0,this is what vitiligo looks like,train
4651,img/04651.png,0,what every muslim looks like to me,train
78560,img/78560.png,0,"""so first of all you guys didn't even invite me to your little airport fight and you guys know how much i love fighting so fuck you""",train
95317,img/95317.png,1,all those in favour of bringing swedish women to america as refugees instead of muslims please like and share,train
16490,img/16490.png,1,i said glass of juice not gas the jews,train
13876,img/13876.png,0,can i get an order of savage with no chili please,train
80239,img/80239.png,0,when you ask your girlfriend who tf is texting her at 1:47 a.m,train
19540,img/19540.png,0,mississippi wind chime,train
61927,img/61927.png,0,auditioned for jazz band not enough soul,train
52903,img/52903.png,1,throwing off a gay one with the boys,train
56389,img/56389.png,1,no means no unless she's dyslexic then it's on,train
64805,img/64805.png,1,"we will kill every man, woman, child shia, sunni.... zoroastrain, kurd or christian but we don't touch israel why is that?",train
74038,img/74038.png,0,when it comes to acting scarlett johansson has amazing tits,train
86530,img/86530.png,0,influence elections? haha that's a hoax,train
92450,img/92450.png,0,to bad i don't speak peasant .!,train
79103,img/79103.png,1,"racism exists among all races in the world.. white people are just better at it, like most things",train
94721,img/94721.png,0,never forget the holocaust,train
89042,img/89042.png,1,white people doing weird shit black people being criminals stereotypes they exist for a reason,train
27034,img/27034.png,0,record black employment record black welfare record black imprisonment,train
67198,img/67198.png,0,happy and stupid,train
9347,img/09347.png,0,when you step on a landmine but you do not weigh enough,train
54276,img/54276.png,0,fuck i stepped in shit,train
36472,img/36472.png,0,when you finger an asian girl,train
15938,img/15938.png,0,"10-4 copy that, approaching the suspect",train
87049,img/87049.png,0,pauline hanson warns: obey our our rules our rules or go back where you came from!,train
54761,img/54761.png,0,"the answer to the age-old question, does a bear shit in the woods? answer... yes they do! and here is scientific proof",train
30628,img/30628.png,0,"and to think, i almost swallowed you",train
91375,img/91375.png,0,bank took your house? that must be tough,train
87530,img/87530.png,0,hey kids for a good time dial #666-hotdawg,train
5129,img/05129.png,0,"you ever get laid in a sleeping bag? it's awful. you can't even move, you're drenched in sweat, and your scout master is covering your mouth",train
34658,img/34658.png,1,"pissed off two men becuase i refered to them as hipsters apparently the correct term is ""conjoined twins""",train
42387,img/42387.png,1,any girls a squirter if you sever an artery,train
67415,img/67415.png,1,the tranny your you been girlfriend fucking,train
86054,img/86054.png,0,friendly reminder: a hooker and con man are in the white house fucking things up,train
29517,img/29517.png,0,they told me i could become anything so i became a scarecrow,train
28704,img/28704.png,0,our voice can change history for better or...worse,train
72531,img/72531.png,1,indians evolution after 15august1947,train
27953,img/27953.png,1,i was chatting this liberal chick in a bar who told me that i should be more open to muslim culture so i raped her,train
7249,img/07249.png,0,obama throws first pitch at an all-star game,train
75403,img/75403.png,0,no difference between both,train
30948,img/30948.png,0,how it feels to chew peppermint gum after biting a jalapeno,train
38245,img/38245.png,0,when you eat your rehab romance booty in the laundry room but she's day 3 sick,train
89160,img/89160.png,0,live your life every moment,train
93658,img/93658.png,0,i like offending people because i think people who get offended should be offended,train
32046,img/32046.png,0,smoke pours from the wtc on 911,train
4568,img/04568.png,0,me during no shave november,train
54817,img/54817.png,0,"i had twins with my third husband, which i conceived while married to my first husband, and delivered while married to my second husband, who adopted them before i divorced him and married my third husband. but that was then, now i'm married to my fourth husband. i'm just an evangelical who believes in the sanctity of marriage",train
42786,img/42786.png,1,"she literally tweeted ""let's make gas chambers great again""",train
58197,img/58197.png,0,once you go black so does your face,train
92185,img/92185.png,0,running tired of bitches from the dick? i give you the clamp that bitch down 3000,train
38704,img/38704.png,1,chicken niggers,train
75481,img/75481.png,0,this has nothing to do with this post but i have 2 barely fucked goats for sale,train
42309,img/42309.png,1,"we're new, bold, and we hate you! we hate whites, jews, christians, conservatives, republicans, & patriots",train
4253,img/04253.png,0,sad world history,train
28971,img/28971.png,0,it wasn't my fault my truck has tranny issue's,train
26741,img/26741.png,0,on behalf of nsw go f@#k yourself queensland,train
3685,img/03685.png,0,not all angels reside in heaven.. many walk the battlefield.,train
40286,img/40286.png,0,when each letter is a mental disorder,train
14695,img/14695.png,1,my dad is the best at hide and seek he's been gone for 15 years,train
59837,img/59837.png,1,your purchase of $19.99 comes to $21.36 after theft,train
54397,img/54397.png,0,when another dog pees on your lawn,train
7192,img/07192.png,1,when you're a nazi officer and someone gives you the name and location of a jewish family,train
